freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1D3;Lezíria do Tejo;2010;2010;5.3
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D3;Lezíria do Tejo;2010;2010;5.3
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D3;Lezíria do Tejo;2010;2010;5.0
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D3;Lezíria do Tejo;2010;2010;5.1
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT2;Região Autónoma dos Açores;2010;2010;5.1
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT2;Região Autónoma dos Açores;2010;2010;5.0
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT2;Região Autónoma dos Açores;2010;2010;24.3
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT2;Região Autónoma dos Açores;2010;2010;24.1
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT2;Região Autónoma dos Açores;2010;2010;23.4
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT2;Região Autónoma dos Açores;2010;2010;22.6
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT2;Região Autónoma dos Açores;2010;2010;22.0
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT2;Região Autónoma dos Açores;2010;2010;22.0
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT2;Região Autónoma dos Açores;2010;2010;21.6
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT2;Região Autónoma dos Açores;2010;2010;22.5
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT2;Região Autónoma dos Açores;2010;2010;22.4
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT2;Região Autónoma dos Açores;2010;2010;22.1
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT2;Região Autónoma dos Açores;2010;2010;21.4
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT2;Região Autónoma dos Açores;2010;2010;22.0
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT2;Região Autónoma dos Açores;2010;2010;22.5
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT2;Região Autónoma dos Açores;2010;2010;22.4
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT2;Região Autónoma dos Açores;2010;2010;22.5
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT2;Região Autónoma dos Açores;2010;2010;21.9
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT2;Região Autónoma dos Açores;2010;2010;21.3
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT2;Região Autónoma dos Açores;2010;2010;21.4
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT2;Região Autónoma dos Açores;2010;2010;21.4
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT2;Região Autónoma dos Açores;2010;2010;21.0
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT2;Região Autónoma dos Açores;2010;2010;21.3
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT2;Região Autónoma dos Açores;2010;2010;21.3
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT2;Região Autónoma dos Açores;2010;2010;20.5
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT2;Região Autónoma dos Açores;2010;2010;19.9
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT2;Região Autónoma dos Açores;2010;2010;19.3
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT2;Região Autónoma dos Açores;2010;2010;18.9
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT2;Região Autónoma dos Açores;2010;2010;19.3
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT2;Região Autónoma dos Açores;2010;2010;19.5
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT2;Região Autónoma dos Açores;2010;2010;2.7
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT2;Região Autónoma dos Açores;2010;2010;2.7
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT2;Região Autónoma dos Açores;2010;2010;2.9
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT2;Região Autónoma dos Açores;2010;2010;3.0
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT2;Região Autónoma dos Açores;2010;2010;3.0
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT2;Região Autónoma dos Açores;2010;2010;3.0
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT2;Região Autónoma dos Açores;2010;2010;3.0
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT2;Região Autónoma dos Açores;2010;2010;3.2
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT20;Região Autónoma dos Açores;2010;2010;3.0
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT20;Região Autónoma dos Açores;2010;2010;2.9
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT20;Região Autónoma dos Açores;2010;2010;2.5
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT20;Região Autónoma dos Açores;2010;2010;2.2
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT20;Região Autónoma dos Açores;2010;2010;2.1
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT20;Região Autónoma dos Açores;2010;2010;2.1
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT20;Região Autónoma dos Açores;2010;2010;2.0
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT20;Região Autónoma dos Açores;2010;2010;2.1
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT20;Região Autónoma dos Açores;2010;2010;2.1
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT20;Região Autónoma dos Açores;2010;2010;2.5
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT20;Região Autónoma dos Açores;2010;2010;2.2
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2010;2010;2.4
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2010;2010;2.3
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2010;2010;2.0
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT20;Região Autónoma dos Açores;2010;2010;2.2
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT20;Região Autónoma dos Açores;2010;2010;2.2
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT20;Região Autónoma dos Açores;2010;2010;1.8
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT20;Região Autónoma dos Açores;2010;2010;1.7
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT20;Região Autónoma dos Açores;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT20;Região Autónoma dos Açores;2010;2010;1.4
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2010;2010;1.4
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2010;2010;1.4
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT20;Região Autónoma dos Açores;2010;2010;1.5
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT20;Região Autónoma dos Açores;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT20;Região Autónoma dos Açores;2010;2010;1.5
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT20;Região Autónoma dos Açores;2010;2010;1.4
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT20;Região Autónoma dos Açores;2010;2010;1.4
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT20;Região Autónoma dos Açores;2010;2010;1.3
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT20;Região Autónoma dos Açores;2010;2010;1.3
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT20;Região Autónoma dos Açores;2010;2010;1.4
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT200;Região Autónoma dos Açores;2010;2010;3.7
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT200;Região Autónoma dos Açores;2010;2010;4.1
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT200;Região Autónoma dos Açores;2010;2010;4.3
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT200;Região Autónoma dos Açores;2010;2010;4.3
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT200;Região Autónoma dos Açores;2010;2010;4.2
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT200;Região Autónoma dos Açores;2010;2010;4.1
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT200;Região Autónoma dos Açores;2010;2010;4.1
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT200;Região Autónoma dos Açores;2010;2010;4.2
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT200;Região Autónoma dos Açores;2010;2010;4.0
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT200;Região Autónoma dos Açores;2010;2010;4.3
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT200;Região Autónoma dos Açores;2010;2010;4.3
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT200;Região Autónoma dos Açores;2010;2010;4.2
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT200;Região Autónoma dos Açores;2010;2010;4.3
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT200;Região Autónoma dos Açores;2010;2010;4.3
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT200;Região Autónoma dos Açores;2010;2010;4.0
