freq;freq_label;unit;unit_label;icha11_hc;icha11_hc_label;geo;geo_label;time;time_label;value
A;Annual;EUR_HAB;Euro per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;3.23
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;5.53
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;7.5
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC64;Healthy condition monitoring programmes;PT;Portugal;1996;1996;8.93
A;Annual;MIO_EUR;Million euro;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;12.43
A;Annual;EUR_HAB;Euro per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;15.02
A;Annual;MIO_NAC;Million units of national currency;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;14.3
A;Annual;NAC_HAB;National currency per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;13.64
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;14.36
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;15.48
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;17.65
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1996;1996;25.81
A;Annual;MIO_EUR;Million euro;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;28.52
A;Annual;EUR_HAB;Euro per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;32.3
A;Annual;MIO_NAC;Million units of national currency;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;34.21
A;Annual;NAC_HAB;National currency per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;37.87
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;40.64
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;39.77
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;41.58
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1996;1996;47.32
A;Annual;MIO_EUR;Million euro;HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;57.32
A;Annual;EUR_HAB;Euro per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC7;Governance and health system and financing administration;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC71;Governance and health system administration;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC72;Administration of health financing;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC_UNK;Other health care services unknown;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HCR1;Long-term care (social);PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);TOT_HC;Current health care expenditure (CHE);PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC1_2;Curative care and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HC1;Curative care;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HC1;Curative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC1;Curative care;PT;Portugal;1997;1997;1.47
A;Annual;NAC_HAB;National currency per inhabitant;HC1;Curative care;PT;Portugal;1997;1997;2.08
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC1;Curative care;PT;Portugal;1997;1997;3.79
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC1;Curative care;PT;Portugal;1997;1997;9.51
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC1;Curative care;PT;Portugal;1997;1997;8.4
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC1;Curative care;PT;Portugal;1997;1997;5.74
A;Annual;MIO_EUR;Million euro;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;8.84
A;Annual;EUR_HAB;Euro per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;5.46
A;Annual;MIO_NAC;Million units of national currency;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;9.56
A;Annual;NAC_HAB;National currency per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;11.59
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;9.9
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC11;Inpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;0.0
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC12_22;Day curative and rehabilitative care;PT;Portugal;1997;1997;0.0
A;Annual;MIO_EUR;Million euro;HC12;Day curative care;PT;Portugal;1997;1997;0.0
A;Annual;EUR_HAB;Euro per inhabitant;HC12;Day curative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC12;Day curative care;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HC12;Day curative care;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC12;Day curative care;PT;Portugal;1997;1997;0.44
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC12;Day curative care;PT;Portugal;1997;1997;1.01
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC12;Day curative care;PT;Portugal;1997;1997;0.89
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC12;Day curative care;PT;Portugal;1997;1997;1.17
A;Annual;MIO_EUR;Million euro;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;2.06
A;Annual;EUR_HAB;Euro per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;2.62
A;Annual;MIO_NAC;Million units of national currency;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;2.57
A;Annual;NAC_HAB;National currency per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;3.47
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;3.97
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;4.85
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC13;Outpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HC131;General outpatient curative care;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HC131;General outpatient curative care;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HC131;General outpatient curative care;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HC131;General outpatient curative care;PT;Portugal;1997;1997;
