tempo;regiao;entidade;localizacao_geografica;ebitda;gastos_operacionais;rendimentos_operacionais;resultado_liquido;resultados_operacionais
2016-02;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-2392759.7;9817398.129999999;7242956.77;-2537369.08;-2574441.36
2016-02;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;44521.64;4645621.59;4647474.74;3812.06;1853.15
2016-02;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-673069.27;4102531.55;3365567.5700000003;-733691.99;-736963.98
2016-02;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;265165.31;8245728.359999999;8010659.81;30510.34;-235068.55
2016-03;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;180120.31;22937652.539999995;22260761.6;-612487.95;-676890.94
2016-03;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-3103038.43;45522545.19;40683398.050000004;-4677792.13;-4839147.14
2016-03;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-4953342.83;20740648.36;15249180.34;-5507335.38;-5491468.02
2016-03;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-4274851.18;24600137.42;19856378.380000003;-4737290.45;-4743759.04
2016-03;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-4282970.76;32557674.35;27350270.880000003;-5383466.29;-5207403.47
2016-03;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;-1217804.62;35779844.86;33376195.35;-2277508.62;-2403649.51
2016-04;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-7213603.86;37522489.739999995;29290304.55;-8573858.32;-8232185.19
2016-04;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-709209.1;14953400.83;14244191.73;-599009.8;-709209.1
2016-04;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;904283.53;61621469.75;60822921.65;1009881.62;-798548.1
2016-04;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;269985.92;1286985.1300000001;1556971.05;261477.52;269985.92
2016-04;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;-36584.02;9294818.87;9059645.27;-85127.87;-235173.6
2016-04;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;-174109.7;2248201.21;2074091.5100000002;-258184.66;-174109.7
2016-04;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-1800956.0;27840405.519999996;25186147.68;-2302325.97;-2654257.84
2016-04;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;2396631.92;46359506.83;47558203.23;1548405.76;1198696.4
2016-04;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;-26982.29;1758575.8;1692889.8800000001;-48269.89;-65685.92
2016-04;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;126981.91;17173478.99;16299128.77;-292543.44;-874350.22
2016-04;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-2453733.28;43109880.95;38705151.839999996;-4402706.48;-4404729.11
2016-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-2575615.55;31318044.3;27717884.25;-3637988.19;-3600160.05
2016-05;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;-979631.51;38720169.33;36323837.2;-2237584.72;-2396332.129999995
2016-05;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-2152107.71;19743461.82;17398929.520000003;-2216606.94;-2344532.299999997
2016-05;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-3747724.08;50432216.54;45647011.46;-4563660.26;-4785205.079999998
2016-05;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;165083.55;1693423.09;1858506.6400000001;154328.93;165083.55000000005
2016-05;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-5808929.64;37934058.150000006;31365196.64;-6451244.92;-6568861.510000005
2016-05;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;1629470.09;59755802.559999995;59901699.39;542897.34;145896.83000000566
2016-05;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-1219110.16;27562418.8;25840721.86;-1981951.38;-1721696.9400000013
2016-05;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;-1045741.88;59085209.86000001;56063059.830000006;-2821842.72;-3022150.030000001
2016-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;-2279445.42;35035021.620000005;32107307.75;-2915565.92;-2927713.870000005
2016-06;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-8087588.609999997;53037142.86;43412297.38;-10366497.089999996;-9624845.479999997
2016-06;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-5068447.050000003;40071314.21;33958345.33;-5853032.090000003;-6112968.880000003
2016-06;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;3962319.760000003;30710750.76;34211699.370000005;6366294.170000004;3500948.610000003
2016-06;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-551718.3499999976;21319417.47;20536834.78;-600168.5499999977;-782582.6899999976
2016-06;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-6486292.099999997;28833116.679999996;21803193.45;-6921708.049999997;-7029923.229999997
2016-06;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-6351375.459999997;167854360.14999998;157302211.73999998;-9206549.189999996;-10552148.409999996
2016-06;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-4397523.45999999;140130569.79;133208297.67;-6916345.41999999;-6922272.11999999
2016-06;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-17154819.38000007;205507778.92000005;183411595.92999998;-23479714.58000007;-22096182.99000007
2016-06;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;1200710.59;12621360.07;13522788.15;987724.03;901428.0800000001
2016-06;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;241070.79999999912;3608556.9200000004;3417985.7499999995;-128158.34000000086;-190571.17000000086
2016-06;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;-2944849.0999999987;64613338.48;58468935.33;-5954997.539999999;-6144403.1499999985
2016-06;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-6816044.02999999;48138996.95;39646988.08000001;-7526204.159999991;-8492008.86999999
2016-06;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-3712090.679999998;60135180.79;54996174.03;-5597834.689999998;-5139006.759999998
2016-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;1836249.4100000013;24953469.84;26194827.53;1234130.0500000014;1241357.6900000013
2016-07;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-427161.08999996143;197419147.10999995;192075825.57;-3538996.659999962;-5343321.539999962
2016-07;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;2647228.1100000064;101380744.0;101071762.29;3538853.5600000066;-308981.70999999344
2016-07;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;312040.65999999864;16312459.200000001;16469777.51;177399.34999999867;157318.30999999866
2016-07;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;-322458.54000000004;3962965.0;3640506.46;-404468.39;-322458.54000000004
2016-07;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;346017.8200000006;4284746.4799999995;4126171.12;-314617.6599999994;-158575.3599999994
2016-07;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;-299101.21000000276;29927945.92;27849394.38;-974847.9800000029;-2078551.5400000028
2016-07;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-1121403.3100000045;38454574.720000006;36582939.17;-1960117.6600000043;-1871635.5500000045
2016-07;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-1921469.9000000092;53221696.720000006;49516231.8;-3436651.3700000094;-3705464.9200000092
2016-07;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;-713511.2299999944;46480761.519999996;44859680.85;-1633424.0399999942;-1621080.6699999943
2016-08;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-2152381.65;55707095.0;51295601.980000004;-4004926.82;-4411493.02
2016-08;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;-2732097.99;62564321.52;57567784.98;-3328419.27;-4996536.54
2016-08;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-12569763.41;144906705.09;127897925.12;-17055825.51;-17008779.97
2016-08;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-6841846.7;52636877.41;44407027.65;-7753008.89;-8229849.76
2016-08;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;453316.44;47241134.29000001;47233079.58;2192554.55;-8054.71
2016-08;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-11829398.13;295826701.09000003;278934231.18000007;-16915833.31;-16892469.91
2016-08;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-9649081.25;186000780.72;172979361.03000003;-12921699.29;-13021419.69
2016-08;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-1226403.12;15534332.82;14044743.600000001;-1283954.91;-1489589.22
2016-08;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-5407339.25;52198276.46;45355936.699999996;-7821572.45;-6842339.76
2016-08;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;407747.87;96749760.27999999;94168717.68;-2821257.87;-2581042.6
2016-08;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;122894.51;3386058.46;3427058.1399999997;40962.65;40999.68
2016-09;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-11150072.169999989;59386068.349999994;45138423.54;-14539925.479999997;-14247644.80999999
2016-09;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-12386282.65;333720774.0;315638535.58;-17959553.63;-18082238.42
2016-09;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-4302894.76;33715060.93;29066004.94;-4346732.49;-4649055.99
2016-09;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-8152102.8;61119653.220000006;51802994.06;-7143141.14;-9316659.16
2016-09;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;2185186.54;18194936.189999998;17061575.12;-1240022.45;-1133361.07
2016-09;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-8639507.24;69020389.69;59002379.099999994;-9845877.4;-10018010.59
2016-09;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-3631362.81;63943321.07000001;58394848.78;-4440289.99;-5548472.29
2016-09;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;-26980.28;109316022.35000001;105942360.61;-3237494.14;-3373661.74
2016-09;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-6810745.38;95706435.3;84407962.99999999;-10597793.76;-11298472.3
2016-10;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;209476.95;6001513.21;5792036.26;139121.54;209476.95
2016-10;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-4093056.98;65238734.32;71431222.07;-5031327.98;-6192487.75
2016-10;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-943069.46;74097284.02;77576396.95;-2944025.98;-3479112.93
2016-11;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-10830798.39;200809959.91;183898168.56;-16760803.35;-16911791.35
2016-11;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-18753464.89;412728917.97999996;387013729.34;-24075645.75;-25715188.64
2016-11;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-4548285.76;41628842.989999995;36652932.32;-4922213.29;-4975910.67
2016-11;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;1834107.51;22795180.860000003;20575590.55;-2336671.79;-2219590.31
2016-11;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-5242269.25;108429494.59;100904768.34;-7640854.33;-7524726.25
2016-11;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-20401747.8;173719190.48;147050197.05;-25935470.66;-26668993.43
2016-11;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-8996250.92;73744982.03;62775605.4;-12388227.97;-10969376.63
2016-11;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;-7461225.77;123137644.88;109193798.3;-13575882.03;-13943846.58
2016-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;-1998226.74;80361012.73;76967381.24;-3189018.93;-3393631.49
2016-11;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-958646.88;84987837.72;81128051.88;-3267502.85;-3859785.84
2016-12;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-12346259.28;115235050.39;99014969.0;-16885821.5;-16220081.39
2016-12;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;-798327.0;75309907.45;73602691.24;-1593460.95;-1707216.21
2016-12;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-6244019.98;48218634.16;41421291.79;-6526338.15;-6797342.37
2016-12;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;1744793.95;26099842.82;22325900.46;-3885761.64;-3773942.36
2016-12;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;2457526.55;56840959.54;58219515.92;1546691.65;1378556.38
2016-12;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;776165.12;27159424.09;27208099.89;203038.69;48675.8
2016-12;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;813486.32;8232046.26;8180870.54;866471.84;-51175.72
2016-12;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;364382.65;5436307.77;5679507.16;221942.53;243199.39
2016-12;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-2328345.18;133436703.98;124338879.21;-8233394.36;-9097824.77
2016-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;2010080.04;54259644.25;54895346.07;218746.53;635701.82
2017-01;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-219056.52;8333738.199999999;7886640.380000001;-480493.22;-447097.82
2017-01;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-897437.9700000001;6517201.390000001;5271671.06;-1246702.0500000007;-1245530.33
2017-01;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-991144.56;8046422.03;6727672.57;-1235857.47;-1318749.46
2017-01;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;120479.83;3817229.03;3896982.78;79643.59;79753.75
2017-01;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-622900.11;9117511.940000001;8494611.829999998;-636280.2;-622900.11
2017-01;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-987729.87;4819200.6899999995;3752125.54;-1052398.74;-1067075.15
2017-01;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-2350315.77;15897981.46;13129872.96;-2151467.13;-2768108.5
2017-01;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-5018240.54;36069425.04;30244782.8;-5810005.93;-5824642.24
2017-01;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-2456548.09;16867496.84;13869101.08;-2944852.02;-2998395.76
2017-01;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;115715.03;243582.19;359297.22000000003;136076.69;115715.03
2017-01;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;-54915.44;2577772.82;2470312.74;-104296.76;-107460.08
2017-01;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-2590137.48;7648280.28;4879011.670000001;-2827005.49;-2769268.61
2017-01;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;-784389.32;13288441.28;12117293.790000001;-1140991.97;-1171147.49
